,t_5,rt_5,t_4,rt_4,t_3,rt_3,t_2,rt_2,t_1,rt_1,t_0,rt0,t1,rt1,t2,rt2,t3,rt3,t4,rt4,t5,rt5,avg_sent,sent_val,D0
698,2016-01-26,-0.009365823965701514,2016-01-27,-0.010813322728052466,2016-01-28,-0.03514468083854294,2016-01-29,-0.010838508164831673,2016-01-30,0.0026626464915604497,2016-01-31,-0.028493234158629144,2016-02-01,0.012341751893376829,2016-02-02,8.357811981407615e-05,2016-02-03,-0.017142679948263684,2016-02-04,0.0666432747285135,2016-02-05,-0.022641173874471288,0.3612,pos,1
699,2016-01-27,-0.010813322728052466,2016-01-28,-0.03514468083854294,2016-01-29,-0.010838508164831673,2016-01-30,0.0026626464915604497,2016-01-31,-0.028493234158629144,2016-02-01,0.012341751893376829,2016-02-02,8.357811981407615e-05,2016-02-03,-0.017142679948263684,2016-02-04,0.0666432747285135,2016-02-05,-0.022641173874471288,2016-02-06,-0.040086328611369626,-0.1691666666666667,neg,0
700,2016-01-28,-0.03514468083854294,2016-01-29,-0.010838508164831673,2016-01-30,0.0026626464915604497,2016-01-31,-0.028493234158629144,2016-02-01,0.012341751893376829,2016-02-02,8.357811981407615e-05,2016-02-03,-0.017142679948263684,2016-02-04,0.0666432747285135,2016-02-05,-0.022641173874471288,2016-02-06,-0.040086328611369626,2016-02-07,0.0026572727843838795,-0.12063333333333333,neg,0
701,2016-01-29,-0.010838508164831673,2016-01-30,0.0026626464915604497,2016-01-31,-0.028493234158629144,2016-02-01,0.012341751893376829,2016-02-02,8.357811981407615e-05,2016-02-03,-0.017142679948263684,2016-02-04,0.0666432747285135,2016-02-05,-0.022641173874471288,2016-02-06,-0.040086328611369626,2016-02-07,0.0026572727843838795,2016-02-08,-0.012978506439880633,0.2703,pos,1
702,2016-01-30,0.0026626464915604497,2016-01-31,-0.028493234158629144,2016-02-01,0.012341751893376829,2016-02-02,8.357811981407615e-05,2016-02-03,-0.017142679948263684,2016-02-04,0.0666432747285135,2016-02-05,-0.022641173874471288,2016-02-06,-0.040086328611369626,2016-02-07,0.0026572727843838795,2016-02-08,-0.012978506439880633,2016-02-09,-5.989663446526183e-05,0.16553333333333334,pos,1
703,2016-01-31,-0.028493234158629144,2016-02-01,0.012341751893376829,2016-02-02,8.357811981407615e-05,2016-02-03,-0.017142679948263684,2016-02-04,0.0666432747285135,2016-02-05,-0.022641173874471288,2016-02-06,-0.040086328611369626,2016-02-07,0.0026572727843838795,2016-02-08,-0.012978506439880633,2016-02-09,-5.989663446526183e-05,2016-02-10,0.012066618944312157,-0.04596,neg,0
704,2016-02-01,0.012341751893376829,2016-02-02,8.357811981407615e-05,2016-02-03,-0.017142679948263684,2016-02-04,0.0666432747285135,2016-02-05,-0.022641173874471288,2016-02-06,-0.040086328611369626,2016-02-07,0.0026572727843838795,2016-02-08,-0.012978506439880633,2016-02-09,-5.989663446526183e-05,2016-02-10,0.012066618944312157,2016-02-11,-0.019832583457433217,0.659,pos,1
705,2016-02-02,8.357811981407615e-05,2016-02-03,-0.017142679948263684,2016-02-04,0.0666432747285135,2016-02-05,-0.022641173874471288,2016-02-06,-0.040086328611369626,2016-02-07,0.0026572727843838795,2016-02-08,-0.012978506439880633,2016-02-09,-5.989663446526183e-05,2016-02-10,0.012066618944312157,2016-02-11,-0.019832583457433217,2016-02-12,0.015051322992703842,-0.197,neg,0
706,2016-02-04,0.0666432747285135,2016-02-05,-0.022641173874471288,2016-02-06,-0.040086328611369626,2016-02-07,0.0026572727843838795,2016-02-08,-0.012978506439880633,2016-02-09,-5.989663446526183e-05,2016-02-10,0.012066618944312157,2016-02-11,-0.019832583457433217,2016-02-12,0.015051322992703842,2016-02-13,0.020348741089861733,2016-02-14,0.0453033348980465,0.12726666666666667,pos,1
707,2016-02-05,-0.022641173874471288,2016-02-06,-0.040086328611369626,2016-02-07,0.0026572727843838795,2016-02-08,-0.012978506439880633,2016-02-09,-5.989663446526183e-05,2016-02-10,0.012066618944312157,2016-02-11,-0.019832583457433217,2016-02-12,0.015051322992703842,2016-02-13,0.020348741089861733,2016-02-14,0.0453033348980465,2016-02-15,-0.018150977048695838,-0.4404,neg,0
708,2016-02-06,-0.040086328611369626,2016-02-07,0.0026572727843838795,2016-02-08,-0.012978506439880633,2016-02-09,-5.989663446526183e-05,2016-02-10,0.012066618944312157,2016-02-11,-0.019832583457433217,2016-02-12,0.015051322992703842,2016-02-13,0.020348741089861733,2016-02-14,0.0453033348980465,2016-02-15,-0.018150977048695838,2016-02-16,0.03429471392802852,0.07203333333333332,pos,1
709,2016-02-07,0.0026572727843838795,2016-02-08,-0.012978506439880633,2016-02-09,-5.989663446526183e-05,2016-02-10,0.012066618944312157,2016-02-11,-0.019832583457433217,2016-02-12,0.015051322992703842,2016-02-13,0.020348741089861733,2016-02-14,0.0453033348980465,2016-02-15,-0.018150977048695838,2016-02-16,0.03429471392802852,2016-02-17,0.035084709955581106,0.040324999999999986,pos,1
710,2016-02-08,-0.012978506439880633,2016-02-09,-5.989663446526183e-05,2016-02-10,0.012066618944312157,2016-02-11,-0.019832583457433217,2016-02-12,0.015051322992703842,2016-02-13,0.020348741089861733,2016-02-14,0.0453033348980465,2016-02-15,-0.018150977048695838,2016-02-16,0.03429471392802852,2016-02-17,0.035084709955581106,2016-02-18,0.007874407816839568,0.5994,pos,1
711,2016-02-09,-5.989663446526183e-05,2016-02-10,0.012066618944312157,2016-02-11,-0.019832583457433217,2016-02-12,0.015051322992703842,2016-02-13,0.020348741089861733,2016-02-14,0.0453033348980465,2016-02-15,-0.018150977048695838,2016-02-16,0.03429471392802852,2016-02-17,0.035084709955581106,2016-02-18,0.007874407816839568,2016-02-19,-0.009429496938689885,0.5574,pos,1
712,2016-02-10,0.012066618944312157,2016-02-11,-0.019832583457433217,2016-02-12,0.015051322992703842,2016-02-13,0.020348741089861733,2016-02-14,0.0453033348980465,2016-02-15,-0.018150977048695838,2016-02-16,0.03429471392802852,2016-02-17,0.035084709955581106,2016-02-18,0.007874407816839568,2016-02-19,-0.009429496938689885,2016-02-20,0.06144201173175956,0.05834999999999999,pos,1
713,2016-02-11,-0.019832583457433217,2016-02-12,0.015051322992703842,2016-02-13,0.020348741089861733,2016-02-14,0.0453033348980465,2016-02-15,-0.018150977048695838,2016-02-16,0.03429471392802852,2016-02-17,0.035084709955581106,2016-02-18,0.007874407816839568,2016-02-19,-0.009429496938689885,2016-02-20,0.06144201173175956,2016-02-21,-0.00692261905987257,0.16033999999999998,pos,1
714,2016-02-12,0.015051322992703842,2016-02-13,0.020348741089861733,2016-02-14,0.0453033348980465,2016-02-15,-0.018150977048695838,2016-02-16,0.03429471392802852,2016-02-17,0.035084709955581106,2016-02-18,0.007874407816839568,2016-02-19,-0.009429496938689885,2016-02-20,0.06144201173175956,2016-02-21,-0.00692261905987257,2016-02-22,-0.013152397111695024,-0.0516,neg,0
715,2016-02-13,0.020348741089861733,2016-02-14,0.0453033348980465,2016-02-15,-0.018150977048695838,2016-02-16,0.03429471392802852,2016-02-17,0.035084709955581106,2016-02-18,0.007874407816839568,2016-02-19,-0.009429496938689885,2016-02-20,0.06144201173175956,2016-02-21,-0.00692261905987257,2016-02-22,-0.013152397111695024,2016-02-23,-0.045764489028667366,-0.010874999999999996,neg,0
716,2016-02-16,0.03429471392802852,2016-02-17,0.035084709955581106,2016-02-18,0.007874407816839568,2016-02-19,-0.009429496938689885,2016-02-20,0.06144201173175956,2016-02-21,-0.00692261905987257,2016-02-22,-0.013152397111695024,2016-02-23,-0.045764489028667366,2016-02-24,0.003401862424141422,2016-02-25,0.0018909853623287898,2016-02-26,0.02358469869405888,0.1753,pos,1
717,2016-02-17,0.035084709955581106,2016-02-18,0.007874407816839568,2016-02-19,-0.009429496938689885,2016-02-20,0.06144201173175956,2016-02-21,-0.00692261905987257,2016-02-22,-0.013152397111695024,2016-02-23,-0.045764489028667366,2016-02-24,0.003401862424141422,2016-02-25,0.0018909853623287898,2016-02-26,0.02358469869405888,2016-02-27,0.00044939535238008865,-0.296,neg,0
718,2016-02-18,0.007874407816839568,2016-02-19,-0.009429496938689885,2016-02-20,0.06144201173175956,2016-02-21,-0.00692261905987257,2016-02-22,-0.013152397111695024,2016-02-23,-0.045764489028667366,2016-02-24,0.003401862424141422,2016-02-25,0.0018909853623287898,2016-02-26,0.02358469869405888,2016-02-27,0.00044939535238008865,2016-02-28,-0.00020801710698581388,0.17491111111111113,pos,1
719,2016-02-19,-0.009429496938689885,2016-02-20,0.06144201173175956,2016-02-21,-0.00692261905987257,2016-02-22,-0.013152397111695024,2016-02-23,-0.045764489028667366,2016-02-24,0.003401862424141422,2016-02-25,0.0018909853623287898,2016-02-26,0.02358469869405888,2016-02-27,0.00044939535238008865,2016-02-28,-0.00020801710698581388,2016-02-29,0.011317181591117276,0.5276333333333333,pos,1
720,2016-02-20,0.06144201173175956,2016-02-21,-0.00692261905987257,2016-02-22,-0.013152397111695024,2016-02-23,-0.045764489028667366,2016-02-24,0.003401862424141422,2016-02-25,0.0018909853623287898,2016-02-26,0.02358469869405888,2016-02-27,0.00044939535238008865,2016-02-28,-0.00020801710698581388,2016-02-29,0.011317181591117276,2016-03-01,-0.023528109599302405,-0.03141999999999999,neg,0
721,2016-02-21,-0.00692261905987257,2016-02-22,-0.013152397111695024,2016-02-23,-0.045764489028667366,2016-02-24,0.003401862424141422,2016-02-25,0.0018909853623287898,2016-02-26,0.02358469869405888,2016-02-27,0.00044939535238008865,2016-02-28,-0.00020801710698581388,2016-02-29,0.011317181591117276,2016-03-01,-0.023528109599302405,2016-03-02,-0.03388698961362957,0.128,pos,1
722,2016-02-22,-0.013152397111695024,2016-02-23,-0.045764489028667366,2016-02-24,0.003401862424141422,2016-02-25,0.0018909853623287898,2016-02-26,0.02358469869405888,2016-02-27,0.00044939535238008865,2016-02-28,-0.00020801710698581388,2016-02-29,0.011317181591117276,2016-03-01,-0.023528109599302405,2016-03-02,-0.03388698961362957,2016-03-03,-0.01959240769406101,0.5859,pos,1
723,2016-02-23,-0.045764489028667366,2016-02-24,0.003401862424141422,2016-02-25,0.0018909853623287898,2016-02-26,0.02358469869405888,2016-02-27,0.00044939535238008865,2016-02-28,-0.00020801710698581388,2016-02-29,0.011317181591117276,2016-03-01,-0.023528109599302405,2016-03-02,-0.03388698961362957,2016-03-03,-0.01959240769406101,2016-03-04,-0.04045272927832211,-0.197,neg,0
724,2016-02-24,0.003401862424141422,2016-02-25,0.0018909853623287898,2016-02-26,0.02358469869405888,2016-02-27,0.00044939535238008865,2016-02-28,-0.00020801710698581388,2016-02-29,0.011317181591117276,2016-03-01,-0.023528109599302405,2016-03-02,-0.03388698961362957,2016-03-03,-0.01959240769406101,2016-03-04,-0.04045272927832211,2016-03-05,-0.032479884403777914,0.08209999999999999,pos,1
725,2016-02-25,0.0018909853623287898,2016-02-26,0.02358469869405888,2016-02-27,0.00044939535238008865,2016-02-28,-0.00020801710698581388,2016-02-29,0.011317181591117276,2016-03-01,-0.023528109599302405,2016-03-02,-0.03388698961362957,2016-03-03,-0.01959240769406101,2016-03-04,-0.04045272927832211,2016-03-05,-0.032479884403777914,2016-03-06,0.01658338965538464,-0.2251,neg,0
726,2016-02-26,0.02358469869405888,2016-02-27,0.00044939535238008865,2016-02-28,-0.00020801710698581388,2016-02-29,0.011317181591117276,2016-03-01,-0.023528109599302405,2016-03-02,-0.03388698961362957,2016-03-03,-0.01959240769406101,2016-03-04,-0.04045272927832211,2016-03-05,-0.032479884403777914,2016-03-06,0.01658338965538464,2016-03-07,0.04095979507716341,0.22313333333333332,pos,1
727,2016-02-27,0.00044939535238008865,2016-02-28,-0.00020801710698581388,2016-02-29,0.011317181591117276,2016-03-01,-0.023528109599302405,2016-03-02,-0.03388698961362957,2016-03-03,-0.01959240769406101,2016-03-04,-0.04045272927832211,2016-03-05,-0.032479884403777914,2016-03-06,0.01658338965538464,2016-03-07,0.04095979507716341,2016-03-08,-0.00948128054530617,0.03583333333333335,pos,1
728,2016-02-28,-0.00020801710698581388,2016-02-29,0.011317181591117276,2016-03-01,-0.023528109599302405,2016-03-02,-0.03388698961362957,2016-03-03,-0.01959240769406101,2016-03-04,-0.04045272927832211,2016-03-05,-0.032479884403777914,2016-03-06,0.01658338965538464,2016-03-07,0.04095979507716341,2016-03-08,-0.00948128054530617,2016-03-09,-0.01600112064287529,0.1183,pos,1
729,2016-03-01,-0.023528109599302405,2016-03-02,-0.03388698961362957,2016-03-03,-0.01959240769406101,2016-03-04,-0.04045272927832211,2016-03-05,-0.032479884403777914,2016-03-06,0.01658338965538464,2016-03-07,0.04095979507716341,2016-03-08,-0.00948128054530617,2016-03-09,-0.01600112064287529,2016-03-10,0.013364644836610484,2016-03-11,0.003607801892105078,-0.13419999999999999,neg,0
730,2016-03-02,-0.03388698961362957,2016-03-03,-0.01959240769406101,2016-03-04,-0.04045272927832211,2016-03-05,-0.032479884403777914,2016-03-06,0.01658338965538464,2016-03-07,0.04095979507716341,2016-03-08,-0.00948128054530617,2016-03-09,-0.01600112064287529,2016-03-10,0.013364644836610484,2016-03-11,0.003607801892105078,2016-03-12,-0.0413524956715241,0.4302333333333333,pos,1
731,2016-03-03,-0.01959240769406101,2016-03-04,-0.04045272927832211,2016-03-05,-0.032479884403777914,2016-03-06,0.01658338965538464,2016-03-07,0.04095979507716341,2016-03-08,-0.00948128054530617,2016-03-09,-0.01600112064287529,2016-03-10,0.013364644836610484,2016-03-11,0.003607801892105078,2016-03-12,-0.0413524956715241,2016-03-13,-0.005177367117852549,-0.08030000000000001,neg,0
732,2016-03-04,-0.04045272927832211,2016-03-05,-0.032479884403777914,2016-03-06,0.01658338965538464,2016-03-07,0.04095979507716341,2016-03-08,-0.00948128054530617,2016-03-09,-0.01600112064287529,2016-03-10,0.013364644836610484,2016-03-11,0.003607801892105078,2016-03-12,-0.0413524956715241,2016-03-13,-0.005177367117852549,2016-03-14,0.03093158078034075,-0.011999999999999997,neg,0
733,2016-03-05,-0.032479884403777914,2016-03-06,0.01658338965538464,2016-03-07,0.04095979507716341,2016-03-08,-0.00948128054530617,2016-03-09,-0.01600112064287529,2016-03-10,0.013364644836610484,2016-03-11,0.003607801892105078,2016-03-12,-0.0413524956715241,2016-03-13,-0.005177367117852549,2016-03-14,0.03093158078034075,2016-03-15,-0.005239153449957956,0.4215,pos,1
734,2016-03-06,0.01658338965538464,2016-03-07,0.04095979507716341,2016-03-08,-0.00948128054530617,2016-03-09,-0.01600112064287529,2016-03-10,0.013364644836610484,2016-03-11,0.003607801892105078,2016-03-12,-0.0413524956715241,2016-03-13,-0.005177367117852549,2016-03-14,0.03093158078034075,2016-03-15,-0.005239153449957956,2016-03-16,0.008497382046604773,0.29764999999999997,pos,1
735,2016-03-08,-0.00948128054530617,2016-03-09,-0.01600112064287529,2016-03-10,0.013364644836610484,2016-03-11,0.003607801892105078,2016-03-12,-0.0413524956715241,2016-03-13,-0.005177367117852549,2016-03-14,0.03093158078034075,2016-03-15,-0.005239153449957956,2016-03-16,0.008497382046604773,2016-03-17,0.01907644487789195,2016-03-18,-0.024252879131160587,0.0516,pos,1
736,2016-03-09,-0.01600112064287529,2016-03-10,0.013364644836610484,2016-03-11,0.003607801892105078,2016-03-12,-0.0413524956715241,2016-03-13,-0.005177367117852549,2016-03-14,0.03093158078034075,2016-03-15,-0.005239153449957956,2016-03-16,0.008497382046604773,2016-03-17,0.01907644487789195,2016-03-18,-0.024252879131160587,2016-03-19,0.005190977761771576,0.23629999999999995,pos,1
737,2016-03-10,0.013364644836610484,2016-03-11,0.003607801892105078,2016-03-12,-0.0413524956715241,2016-03-13,-0.005177367117852549,2016-03-14,0.03093158078034075,2016-03-15,-0.005239153449957956,2016-03-16,0.008497382046604773,2016-03-17,0.01907644487789195,2016-03-18,-0.024252879131160587,2016-03-19,0.005190977761771576,2016-03-20,0.011777682192614325,0.005099999999999993,pos,1
738,2016-03-11,0.003607801892105078,2016-03-12,-0.0413524956715241,2016-03-13,-0.005177367117852549,2016-03-14,0.03093158078034075,2016-03-15,-0.005239153449957956,2016-03-16,0.008497382046604773,2016-03-17,0.01907644487789195,2016-03-18,-0.024252879131160587,2016-03-19,0.005190977761771576,2016-03-20,0.011777682192614325,2016-03-21,-0.018018383742561594,0.3661538461538462,pos,1
739,2016-03-12,-0.0413524956715241,2016-03-13,-0.005177367117852549,2016-03-14,0.03093158078034075,2016-03-15,-0.005239153449957956,2016-03-16,0.008497382046604773,2016-03-17,0.01907644487789195,2016-03-18,-0.024252879131160587,2016-03-19,0.005190977761771576,2016-03-20,0.011777682192614325,2016-03-21,-0.018018383742561594,2016-03-22,0.018527742866359054,-0.1488,neg,0
740,2016-03-13,-0.005177367117852549,2016-03-14,0.03093158078034075,2016-03-15,-0.005239153449957956,2016-03-16,0.008497382046604773,2016-03-17,0.01907644487789195,2016-03-18,-0.024252879131160587,2016-03-19,0.005190977761771576,2016-03-20,0.011777682192614325,2016-03-21,-0.018018383742561594,2016-03-22,0.018527742866359054,2016-03-23,-0.010185868885575489,-0.5594,neg,0
741,2016-03-14,0.03093158078034075,2016-03-15,-0.005239153449957956,2016-03-16,0.008497382046604773,2016-03-17,0.01907644487789195,2016-03-18,-0.024252879131160587,2016-03-19,0.005190977761771576,2016-03-20,0.011777682192614325,2016-03-21,-0.018018383742561594,2016-03-22,0.018527742866359054,2016-03-23,-0.010185868885575489,2016-03-24,0.0014595071966783113,-0.4019,neg,0
742,2016-03-15,-0.005239153449957956,2016-03-16,0.008497382046604773,2016-03-17,0.01907644487789195,2016-03-18,-0.024252879131160587,2016-03-19,0.005190977761771576,2016-03-20,0.011777682192614325,2016-03-21,-0.018018383742561594,2016-03-22,0.018527742866359054,2016-03-23,-0.010185868885575489,2016-03-24,0.0014595071966783113,2016-03-25,0.012700763953190197,-0.612,neg,0
743,2016-03-16,0.008497382046604773,2016-03-17,0.01907644487789195,2016-03-18,-0.024252879131160587,2016-03-19,0.005190977761771576,2016-03-20,0.011777682192614325,2016-03-21,-0.018018383742561594,2016-03-22,0.018527742866359054,2016-03-23,-0.010185868885575489,2016-03-24,0.0014595071966783113,2016-03-25,0.012700763953190197,2016-03-26,-0.0010884080488247072,0.10303333333333332,pos,1
744,2016-03-17,0.01907644487789195,2016-03-18,-0.024252879131160587,2016-03-19,0.005190977761771576,2016-03-20,0.011777682192614325,2016-03-21,-0.018018383742561594,2016-03-22,0.018527742866359054,2016-03-23,-0.010185868885575489,2016-03-24,0.0014595071966783113,2016-03-25,0.012700763953190197,2016-03-26,-0.0010884080488247072,2016-03-27,0.03256731479104169,-0.2038,neg,0
745,2016-03-18,-0.024252879131160587,2016-03-19,0.005190977761771576,2016-03-20,0.011777682192614325,2016-03-21,-0.018018383742561594,2016-03-22,0.018527742866359054,2016-03-23,-0.010185868885575489,2016-03-24,0.0014595071966783113,2016-03-25,0.012700763953190197,2016-03-26,-0.0010884080488247072,2016-03-27,0.03256731479104169,2016-03-28,-0.011040567027820414,0.3218142857142857,pos,1
746,2016-03-19,0.005190977761771576,2016-03-20,0.011777682192614325,2016-03-21,-0.018018383742561594,2016-03-22,0.018527742866359054,2016-03-23,-0.010185868885575489,2016-03-24,0.0014595071966783113,2016-03-25,0.012700763953190197,2016-03-26,-0.0010884080488247072,2016-03-27,0.03256731479104169,2016-03-28,-0.011040567027820414,2016-03-29,-0.02293149005270545,-0.021466666666666672,neg,0
747,2016-03-20,0.011777682192614325,2016-03-21,-0.018018383742561594,2016-03-22,0.018527742866359054,2016-03-23,-0.010185868885575489,2016-03-24,0.0014595071966783113,2016-03-25,0.012700763953190197,2016-03-26,-0.0010884080488247072,2016-03-27,0.03256731479104169,2016-03-28,-0.011040567027820414,2016-03-29,-0.02293149005270545,2016-03-30,-0.004816870388438144,0.37095,pos,1
748,2016-03-22,0.018527742866359054,2016-03-23,-0.010185868885575489,2016-03-24,0.0014595071966783113,2016-03-25,0.012700763953190197,2016-03-26,-0.0010884080488247072,2016-03-27,0.03256731479104169,2016-03-28,-0.011040567027820414,2016-03-29,-0.02293149005270545,2016-03-30,-0.004816870388438144,2016-03-31,0.00905908855169879,2016-04-01,0.002553102261593887,-0.25,neg,0
749,2016-03-23,-0.010185868885575489,2016-03-24,0.0014595071966783113,2016-03-25,0.012700763953190197,2016-03-26,-0.0010884080488247072,2016-03-27,0.03256731479104169,2016-03-28,-0.011040567027820414,2016-03-29,-0.02293149005270545,2016-03-30,-0.004816870388438144,2016-03-31,0.00905908855169879,2016-04-01,0.002553102261593887,2016-04-02,0.005800289732033281,0.1546,pos,1
750,2016-03-24,0.0014595071966783113,2016-03-25,0.012700763953190197,2016-03-26,-0.0010884080488247072,2016-03-27,0.03256731479104169,2016-03-28,-0.011040567027820414,2016-03-29,-0.02293149005270545,2016-03-30,-0.004816870388438144,2016-03-31,0.00905908855169879,2016-04-01,0.002553102261593887,2016-04-02,0.005800289732033281,2016-04-03,0.002129216129738154,-0.08399999999999999,neg,0
751,2016-03-25,0.012700763953190197,2016-03-26,-0.0010884080488247072,2016-03-27,0.03256731479104169,2016-03-28,-0.011040567027820414,2016-03-29,-0.02293149005270545,2016-03-30,-0.004816870388438144,2016-03-31,0.00905908855169879,2016-04-01,0.002553102261593887,2016-04-02,0.005800289732033281,2016-04-03,0.002129216129738154,2016-04-04,0.0029660354166660685,0.3666,pos,1
752,2016-03-26,-0.0010884080488247072,2016-03-27,0.03256731479104169,2016-03-28,-0.011040567027820414,2016-03-29,-0.02293149005270545,2016-03-30,-0.004816870388438144,2016-03-31,0.00905908855169879,2016-04-01,0.002553102261593887,2016-04-02,0.005800289732033281,2016-04-03,0.002129216129738154,2016-04-04,0.0029660354166660685,2016-04-05,0.015934751871762742,-0.09703333333333332,neg,0
753,2016-03-27,0.03256731479104169,2016-03-28,-0.011040567027820414,2016-03-29,-0.02293149005270545,2016-03-30,-0.004816870388438144,2016-03-31,0.00905908855169879,2016-04-01,0.002553102261593887,2016-04-02,0.005800289732033281,2016-04-03,0.002129216129738154,2016-04-04,0.0029660354166660685,2016-04-05,0.015934751871762742,2016-04-06,-0.0013403375873114465,-0.5106,neg,0
754,2016-03-28,-0.011040567027820414,2016-03-29,-0.02293149005270545,2016-03-30,-0.004816870388438144,2016-03-31,0.00905908855169879,2016-04-01,0.002553102261593887,2016-04-02,0.005800289732033281,2016-04-03,0.002129216129738154,2016-04-04,0.0029660354166660685,2016-04-05,0.015934751871762742,2016-04-06,-0.0013403375873114465,2016-04-07,0.008852148512440872,0.2263,pos,1
755,2016-03-29,-0.02293149005270545,2016-03-30,-0.004816870388438144,2016-03-31,0.00905908855169879,2016-04-01,0.002553102261593887,2016-04-02,0.005800289732033281,2016-04-03,0.002129216129738154,2016-04-04,0.0029660354166660685,2016-04-05,0.015934751871762742,2016-04-06,-0.0013403375873114465,2016-04-07,0.008852148512440872,2016-04-08,-0.003006429421297696,0.3612,pos,1
756,2016-03-30,-0.004816870388438144,2016-03-31,0.00905908855169879,2016-04-01,0.002553102261593887,2016-04-02,0.005800289732033281,2016-04-03,0.002129216129738154,2016-04-04,0.0029660354166660685,2016-04-05,0.015934751871762742,2016-04-06,-0.0013403375873114465,2016-04-07,0.008852148512440872,2016-04-08,-0.003006429421297696,2016-04-09,0.013437949199706978,0.27566666666666667,pos,1
757,2016-03-31,0.00905908855169879,2016-04-01,0.002553102261593887,2016-04-02,0.005800289732033281,2016-04-03,0.002129216129738154,2016-04-04,0.0029660354166660685,2016-04-05,0.015934751871762742,2016-04-06,-0.0013403375873114465,2016-04-07,0.008852148512440872,2016-04-08,-0.003006429421297696,2016-04-09,0.013437949199706978,2016-04-10,0.014015450999780077,-0.03724000000000002,neg,0
758,2016-04-01,0.002553102261593887,2016-04-02,0.005800289732033281,2016-04-03,0.002129216129738154,2016-04-04,0.0029660354166660685,2016-04-05,0.015934751871762742,2016-04-06,-0.0013403375873114465,2016-04-07,0.008852148512440872,2016-04-08,-0.003006429421297696,2016-04-09,0.013437949199706978,2016-04-10,0.014015450999780077,2016-04-11,0.004196460863467477,0.016466666666666668,pos,1
759,2016-04-02,0.005800289732033281,2016-04-03,0.002129216129738154,2016-04-04,0.0029660354166660685,2016-04-05,0.015934751871762742,2016-04-06,-0.0013403375873114465,2016-04-07,0.008852148512440872,2016-04-08,-0.003006429421297696,2016-04-09,0.013437949199706978,2016-04-10,0.014015450999780077,2016-04-11,0.004196460863467477,2016-04-12,0.023455572710346262,0.11358000000000001,pos,1
760,2016-04-04,0.0029660354166660685,2016-04-05,0.015934751871762742,2016-04-06,-0.0013403375873114465,2016-04-07,0.008852148512440872,2016-04-08,-0.003006429421297696,2016-04-09,0.013437949199706978,2016-04-10,0.014015450999780077,2016-04-11,0.004196460863467477,2016-04-12,0.023455572710346262,2016-04-13,-0.01158513242194903,2016-04-14,-0.007283668915705643,-0.5106,neg,0
761,2016-04-05,0.015934751871762742,2016-04-06,-0.0013403375873114465,2016-04-07,0.008852148512440872,2016-04-08,-0.003006429421297696,2016-04-09,0.013437949199706978,2016-04-10,0.014015450999780077,2016-04-11,0.004196460863467477,2016-04-12,0.023455572710346262,2016-04-13,-0.01158513242194903,2016-04-14,-0.007283668915705643,2016-04-15,0.015737484026741466,-0.418875,neg,0
762,2016-04-06,-0.0013403375873114465,2016-04-07,0.008852148512440872,2016-04-08,-0.003006429421297696,2016-04-09,0.013437949199706978,2016-04-10,0.014015450999780077,2016-04-11,0.004196460863467477,2016-04-12,0.023455572710346262,2016-04-13,-0.01158513242194903,2016-04-14,-0.007283668915705643,2016-04-15,0.015737484026741466,2016-04-16,-0.0013869267792304685,-0.5291,neg,0
763,2016-04-07,0.008852148512440872,2016-04-08,-0.003006429421297696,2016-04-09,0.013437949199706978,2016-04-10,0.014015450999780077,2016-04-11,0.004196460863467477,2016-04-12,0.023455572710346262,2016-04-13,-0.01158513242194903,2016-04-14,-0.007283668915705643,2016-04-15,0.015737484026741466,2016-04-16,-0.0013869267792304685,2016-04-17,-0.015197847169142076,-0.004866666666666668,neg,0
764,2016-04-08,-0.003006429421297696,2016-04-09,0.013437949199706978,2016-04-10,0.014015450999780077,2016-04-11,0.004196460863467477,2016-04-12,0.023455572710346262,2016-04-13,-0.01158513242194903,2016-04-14,-0.007283668915705643,2016-04-15,0.015737484026741466,2016-04-16,-0.0013869267792304685,2016-04-17,-0.015197847169142076,2016-04-18,-0.0023736200602565427,0.05988333333333334,pos,1
765,2016-04-09,0.013437949199706978,2016-04-10,0.014015450999780077,2016-04-11,0.004196460863467477,2016-04-12,0.023455572710346262,2016-04-13,-0.01158513242194903,2016-04-14,-0.007283668915705643,2016-04-15,0.015737484026741466,2016-04-16,-0.0013869267792304685,2016-04-17,-0.015197847169142076,2016-04-18,-0.0023736200602565427,2016-04-19,0.023633149679731957,-0.4019,neg,0
766,2016-04-10,0.014015450999780077,2016-04-11,0.004196460863467477,2016-04-12,0.023455572710346262,2016-04-13,-0.01158513242194903,2016-04-14,-0.007283668915705643,2016-04-15,0.015737484026741466,2016-04-16,-0.0013869267792304685,2016-04-17,-0.015197847169142076,2016-04-18,-0.0023736200602565427,2016-04-19,0.023633149679731957,2016-04-20,0.013219859819739055,-0.017683333333333325,neg,0
767,2016-04-11,0.004196460863467477,2016-04-12,0.023455572710346262,2016-04-13,-0.01158513242194903,2016-04-14,-0.007283668915705643,2016-04-15,0.015737484026741466,2016-04-16,-0.0013869267792304685,2016-04-17,-0.015197847169142076,2016-04-18,-0.0023736200602565427,2016-04-19,0.023633149679731957,2016-04-20,0.013219859819739055,2016-04-21,0.030929906393302842,0.17473333333333332,pos,1
