time,btc,ada,algo,ant,bat,bch,bnb,bsv,btg,busd,cro,cvc,dai,dash,dcr,dgb,doge,drgn,elf,eos_eth,etc,eth,ftt,fun,fxc,gas,gno,gnt,gusd,hedg,ht,husd,knc,lend,leo_eos,leo_eth,link,loom,lpt,ltc,maid,mana,matic_eth,mkr,neo,nxm,omg,pax,paxg,pay,poly,powr,ppt,qash,qnt,ren,rep,sai,snt,snx,trx_eth,tusd,usdc,usdk,usdt,vtc,wtc,xem,xrp,xtz,xvg,zec,zrx
2017-10-27,50.59666425,16.743700288322,,574.6350904,379.75001513,72.39876567,2598.69845706,,,,,318.50479665,,129.68122691,286.33144156,110.74882819,25.43177312,,,181.48166039,42.955325569852,37.51301764,,890.2834042,,1.55692677,3302.290122301582,255.48649583,,,,,87.00604955,,,,242.46405771,,,66.8060232,122.11930632,367.52732704,,4783.28563833,12.38475367,,102.71834465,,,430.262203199238,,,480.1640862,,,,1114.40540768,,193.62044154,,384.57714126,,,,19.715737263512,21.90605286,556.108209958794,932.82139352,814.818562046629,,107.78065717,37.22439905,242.19159981
2017-10-28,63.0673727,18.569506677808,,488.99756492,766.2337516,62.92053433,2401.42174786,,,,,651.35913507,,113.91814725,319.54312608,219.2599647,34.44909059,,,126.34193043,105.198820295349,38.41069775,,362.80281144,,1.68856677,14147.31142091123,89.61405752,,,,,65.08369882,,,,301.06365858,,,86.07219326,614.26339278,122.42273991,,1637.60299546,0.82519403,,109.32855185,,,433.471433539122,,,483.08495039,,,,242.88421479,,130.67365783,,710.78970463,,,,17.405991292279,23.61690192,560.201091224335,1037.18452996,1495.425450435644,,102.15068913,29.31862629,321.4013028
2017-10-29,46.93776814,16.719054227962,,548.95998471,449.38513965,26.87471835,14712.95407443,,,,,195.76141445,,136.99192282,128.20656089,170.37356163,21.99295406,,,59.06910933,62.516505973763,39.3645913,,1209.58495696,,1.71354843,1972.552848339753,128.3919832,,,,,152.14243755,,,,232.04984196,,,32.10378883,562.21602,145.9062226,,1190.99773998,4.68272523,,97.98094316,,,378.062121763192,,,236.69845809,,,,633.12182001,,249.72164167,,87.12644319,,,,6.342542099285,30.32851843,348.560683392049,705.19124384,880.058617551878,,234.83204678,49.8670514,238.03112476
2017-10-30,44.93488769,3.22214703122,,792.10547457,892.54187305,61.61360644,5669.79221821,,,,,124.65645791,,218.70195314,111.03943535,131.43066552,31.86149945,,,79.727489,61.107164652355,35.13787395,,427.35583904,,2.8184754,5052.363692362521,312.88500692,,,,,186.01717794,,,,142.71765252,,,21.99200428,683.00313315,214.41257014,,2619.64551521,2.60078253,,130.94754481,,,503.296166725711,,1.99999951,291.8217099,,,,283.44172577,,168.28849895,,87.69909614,,,,18.674069626467,42.00603203,214.569254439732,1006.42194929,1127.174619905639,,89.67070474,27.09816878,203.82526933
2017-10-31,42.19797386,7.253844735643,,399.50321403,371.71579302,72.74822917,1167.10249098,,,,,157.67706496,,98.14089347,235.07241715,138.50662518,37.74855323,,,92.18489311,63.667219567183,38.34130579,,234.34321863,,2.513236,7000.946476968646,442.91401879,,,,,159.06542501,,,,223.20878901,,,15.28194954,345.21083036,91.04540666,,3656.21243544,4.20077662,,81.02745326,,,449.720860852881,,3.85402726,488.29400009,,,,436.05851915,,131.24913156,,88.76952562,,,,15.90870382593,25.6448664,184.01052953511,514.53848875,518.588764977119,,37.29798084,46.72200262,187.60412849
2017-11-01,37.94369618,9.790887738137,,245.79531103,347.44031868,40.52419716,1898.97883538,,,,,199.73910536,,142.94431177,67.08566362,104.41230412,37.38453315,,,37.69224644,53.72362873804,30.81601762,,368.15864499,,2.39032253,3915.742392060504,62.6784486,,,,,48.74165077,,,,147.69077237,,,19.4282897,223.21976931,136.37957775,,63609.69169927,2.26885305,,40.62066333,,,148.359649291224,,11.49683961,258.31212942,,,,147.70544007,,98.71521145,,676.40019848,,,,10.842815121864,25.11116199,221.192912870542,300.92992316,353.964844350894,,61.73039242,29.3454158,43.6301041
2017-11-02,34.85425536,11.487157426343,,186.91557018,221.3241036,36.5859427,4482.84146527,,,,,183.00207216,,102.17366846,88.29061824,71.85234769,34.96992017,,,39.58839112,54.21458540994,26.03021034,,325.33253615,,0.89577609,1213.834348796619,97.58968604,,,,,110.60653511,,,,150.612642,,,14.08440777,161.35691403,139.38421687,,4119.98981425,4.03054557,,46.35965494,,,252.582202805884,,14.30957342,345.28918105,,,,346.50087132,,97.01169984,,585.65213768,,,,7.834987707294,27.87857258,160.974574551752,296.44168278,456.688266330862,,107.36592527,35.07845599,88.30145261
2017-11-03,42.09890519,20.096324846501,,86.41225742,385.02208369,44.30524448,1295.60186245,,,,,314.24387489,,105.20713072,179.94780524,79.69637824,54.11491679,,,44.88620016,43.412752991099,32.52762671,,568.77435471,,5.55540012,2638.88712409375,169.84148787,,,,,122.49536938,,,,316.88886535,,,16.08964809,656.59912628,227.7514798,,79141.06707047,8.30447735,,85.76317791,,,343.851398712494,,13.84834252,230.32315721,,,,349.42777697,,170.36254574,,99.4119026,,,,5.664952401731,19.7251175,216.469178946764,486.23710105,284.947194134826,,63.8236199,28.94221041,159.25285349
2017-11-04,54.79411801,21.418744953311,,327.70094844,757.84698047,70.27433481,2023.28298442,,,,,607.58455925,,181.97468159,146.53589015,104.53331669,37.45016652,,,83.93072902,34.382839181145,48.25553308,,1363.92010099,,14.96752357,8017.018320381251,275.79587832,,,,,132.70667021,,,,507.60838613,,,24.76454806,543.42242267,64.14487465,,89.0411485,3.78058898,,139.44268489,,,475.261212802977,,85.26176076,290.38978403,,,,470.87511559,,235.75632027,,1046.78359103,,,,6.586820110122,42.47649891,326.894672011604,667.38097038,886.742348905179,,49.63448016,43.22720607,173.61246634
2017-11-05,56.65652618,24.023873007738,,254.39078055,938.79184057,58.24277622,1833.83866598,,,,,390.61922268,,171.90505247,249.96854741,249.09644805,54.91803576,,,78.13199309,20.30068592555,50.30321023,,740.63308634,,1.22045519,1520.274670614481,307.09589273,,,,,311.97830667,,,,641.27456294,,,21.05565333,607.24994197,122.11908021,,6226.69525153,4.93123589,,128.19511263,,,278.899529808349,,41.3419939,525.64481302,,,,494.84959509,,366.01133382,,564.99761947,,,,33.553555003235,39.66996156,432.717992835686,857.66398433,862.93449238601,,24.08754897,43.27555553,198.22777838
2017-11-06,40.26969594,16.80356439388,,313.324007,899.80586927,60.40032903,4177.46810184,,,,,304.33888395,,55.11995234,216.03584661,79.95975753,35.68044045,,,76.50239186,19.512307663683,37.61221356,,725.28849778,,0.80037806,4622.284844933788,184.00439049,,,,,276.26482793,,,,168.07500299,,,18.32100207,29.99751311,120.15069943,,350.09597307,2.91944183,,105.31900948,,,546.759461521247,,29.79003757,357.26351288,80.0,,,814.40497515,,247.24723327,,163.72208265,,,,13.448959571571,49.46674463,377.076222035988,495.06958476,630.082115870091,,37.74308952,31.75609902,155.51575561
2017-11-07,39.69127573,17.337817742313,,216.8866708,790.74059812,77.66125694,3346.47017189,,,,,301.54776798,,64.66750211,147.83384764,195.06366653,36.39450112,,,51.48053728,34.466456757031,39.61537887,,550.02665306,,0.52808144,5993.089388230612,310.80826259,,,,,129.76132058,,,,507.11540032,,,14.73538359,21.33284491,234.95171125,,3048.47309552,2.90912984,,91.2878284,,,309.576654086548,,49.87353747,360.06056921,,,,383.47695475,,337.5352242,,1111.82265571,,,,10.502094845062,69.5364694,315.300519884799,826.23687225,517.504858289234,,64.53269866,34.65394171,94.26220995
2017-11-08,36.29763583,22.723874892004,,374.37511781,424.93438497,46.73885851,661.06191693,,,,,152.14751459,,81.04811596,197.4296772,114.65174086,47.57954062,,,70.68345433,35.502066666984,27.06716281,,344.91180524,,0.52504693,2140.284830680916,80.87359199,,,,,172.93988978,,,,96.4151026,,,18.28521141,12.15996937,77.23938902,,1504.11496475,4.78458644,,55.12235881,,,415.607479378474,,73.68752183,164.93599623,,,,169.71836638,,442.02485969,,232.76935172,,,,6.491450707142,36.32142723,289.926031462192,922.88870754,454.56873930417,,71.58090759,33.57547793,164.94223809
2017-11-09,33.63028357,18.172940799529,,227.0622138,335.17689584,39.48489845,2221.26945305,,,,,230.06882842,,62.44520975,183.77309282,47.37241295,32.73858477,,,80.05171468,42.01923312437,21.52610438,,347.03256594,,0.56878898,1536.779769774883,162.94473431,,,,,62.53840893,,,,225.60708144,,,23.23206876,627.0427268,33.17984596,,690.72608304,1.472828,,49.29155879,,,145.241471030691,,34.27652247,14.86890665,,,,38.18702173,,216.17874193,,1006.95804703,,,,6.622715789121,36.77708441,304.094392947805,842.22444077,405.690989138738,,113.48835469,30.18442227,89.29827376
2017-11-10,35.08248535,8.041568942797,,167.81562004,601.17964947,18.22812197,1244.79294986,,,,,289.43494686,,69.45403074,94.27670981,77.70461828,34.79411994,,,86.62096517,23.975276933847,26.180234,,372.21150909,,0.54309442,792.723153239579,153.99803132,,,,,82.38076993,,,,65.26263485,,,24.03385229,337.03877545,53.96851494,,105.5813927,3.18965958,,90.14653375,,,281.170396509256,,53.96579269,245.45698209,,,,402.91894526,,136.96946831,,776.17116216,,,,5.630181997544,47.45697985,484.933650499204,382.23720338,450.428641230885,,79.06609178,34.81549324,103.90300633
2017-11-11,44.64436145,33.087552319264,,289.50608434,565.93664856,27.67558445,924.390586,,,,,299.10610332,,69.6101007,191.5319405,146.89631693,47.0675695,,,77.94922941,15.311728291322,29.45228724,,567.041741,,0.63087994,1706.265877027275,272.55702786,,,,,144.83562466,,,,294.37512162,,,19.37430066,929.0463484,97.51555639,,7051.6718859,4.07385176,,130.21876636,,,437.389937439193,,241.18608328,350.6989946,,,,401.19693792,,340.86049039,,577.12606134,,,,8.726788028389,61.94978735,442.477804532796,729.43961305,471.378086252722,,45.01870202,44.33845999,301.10485668
2017-11-12,30.66993426,29.782489468776,,265.84387059,273.01135961,14.66896155,1705.87213404,,,,,213.90705018,,22.99692168,172.38036738,75.12624176,34.66854956,,,71.63025193,14.803210731207,21.61066243,,490.17416125,,0.7874117,504.570299911058,80.743802,,,,,86.95747345,,,,177.50826737,,,19.28800311,2670.87117564,55.09938494,,1100.05771563,2.56145612,,51.74589226,,,316.850805768535,,431.79401769,260.63006517,,,,201.15594855,,123.93668309,,848.43123786,,,,39.280184858333,66.0481813,225.876720579005,246.06512859,138.982807187718,,74.89580056,46.95541276,172.92381094
2017-11-13,29.69014341,9.954423032308,,476.44469548,171.38112063,25.86931451,116.79569457,,597.68413542,,,192.86080781,,24.5157757,141.48228357,143.78549058,47.46909612,,,58.75020694,18.156860216487,29.62788677,,237.82897114,,0.82272523,2206.816563797725,315.20704198,,,,,61.69005275,,,,285.68346762,,,14.94239067,267.56970315,60.29737477,,668.56723305,7.80574864,,47.02365921,,,230.980831924559,,217.57885338,135.59458544,,,,368.5727231,,163.96046839,,433.19513914,,,,6.066024580981,52.50466189,335.247729561573,517.45239849,246.167056635969,,43.78320396,33.17315878,129.54385609
2017-11-14,25.35340962,24.720554907335,,118.43137484,277.44990934,49.2997184,1975.79772283,,226.16616034,,,206.27367107,,68.77944715,256.98398583,101.21379301,46.1109669,,,32.72857143,20.659835630892,28.20725997,,539.86216573,,0.99956718,3623.253549804359,196.89349658,,,,,228.13566106,,,,200.08133581,,,21.51877293,304.5932129,183.7341805,,812.07017996,3.784936,,60.21088709,,,304.36898086233,,8.48349424,122.61407427,,,,389.49797691,,307.29438379,,203.65426272,,,,16.626163351459,75.29080797,583.590205050521,598.32088032,581.472254950062,,173.13936257,40.20647673,91.82228363
2017-11-15,25.20554238,23.97326880818,,557.81342924,592.33823851,47.98372347,840.55351809,,293.04813543,,,305.90679555,,57.24676955,156.82976209,112.12021962,70.01244036,,,40.26830281,34.304139994325,22.7402859,,392.58199038,,0.72250881,2416.797061986769,267.92130926,,,,,185.52512471,,,,449.18679435,,,19.68049316,445.35283802,77.96136892,,6331.81500577,7.42214614,,121.66227813,,,222.588098971891,,55.14077557,127.39653605,,,,284.70622834,,125.62772516,,286.40913536,,,,11.798128942699,81.12381024,663.113441227237,811.11082196,527.781461384075,,48.89819564,21.74339761,222.49209081
2017-11-16,25.34432094,19.689660209333,,458.02364894,247.09970541,40.04104196,1778.44258861,,295.07262656,,,166.25996843,,27.50484557,244.1171939,72.66082538,47.35377994,,,51.23472238,40.964874547474,25.01819626,,362.61386333,,1.11591995,2526.83641413041,268.84876017,,,,,182.54942237,,,,234.59851304,,,23.12077982,324.90805772,278.50302683,,1600.70928691,3.30066664,,117.33711656,,,302.987276974488,,63.98774809,197.87771298,,,,354.09860834,,212.88506328,,217.6742535,,,,5.321038840976,61.50422751,462.245070870138,499.27959209,163.723376737449,,54.39602119,24.89122986,220.84012293
2017-11-17,29.54040815,9.379888206402,,192.90613168,237.53652128,42.59473202,818.06115346,,171.70500381,,,219.59723654,,62.11631509,194.34219857,97.53815311,48.91377381,,,37.15548178,33.966291149927,24.50819054,,440.3230746,,1.08246541,2128.052054718769,218.72908045,,,,,203.64794866,,,,77.02738809,,,25.83213515,640.0942732,571.82418498,,1540.7264505,2.66759969,,98.72871433,,,309.011883285571,,62.60607683,274.16542952,,,,286.70165617,,485.9175612,,464.34896789,,,,8.514833752831,96.2704562,254.671639814807,794.29197606,173.992267307456,,38.8676849,31.42685173,204.451223
2017-11-18,44.85325202,27.640207090289,,185.33270792,158.84755529,74.52085938,3476.09888594,,193.44613454,,,316.61643097,,58.37175823,233.67194885,80.67474489,51.6214021,,,54.72212411,38.349623226948,29.6472771,,334.33578118,,0.5509653,1925.705852929629,375.91625522,,,,,208.4213543,,,,215.49669762,,,30.37991132,252.30415493,49.50528836,,3639.5170252,1.35949426,,72.99109311,,,305.068997917449,,193.56902465,215.23814191,,,,1040.7524197,,282.91770793,,1055.64751202,,,,13.664221179989,113.79378544,518.579706397772,807.75622664,387.740080781408,,69.62414338,30.65396761,99.26574025
2017-11-19,49.46530499,23.959955935659,,166.12577747,397.38596468,56.09267421,993.32065841,,238.77570001,,,313.82444696,,35.42983241,213.22292387,179.13463848,51.34577357,,,71.56876168,51.25659662017,26.48167421,,285.45112554,,0.94240204,3365.882957864165,282.33042026,,,,,109.67908357,,,,177.7269485,,,36.03103066,505.32501979,234.66656496,,1699.75962645,2.46031372,,93.95438133,,,291.728349543875,,36.00622417,133.05835529,,,,543.1304984,,557.62855747,,535.24538228,,,,5.854272642795,89.91740539,445.292810858056,540.78859854,613.18127276975,,39.21325464,46.23079244,173.30024007
2017-11-20,39.45982497,8.342915645202,,106.50684513,300.36164277,66.71598464,2876.03880079,,47.51348141,,,85.57612091,,61.94331565,186.57077806,251.96386996,66.14813922,,,60.56546381,24.680592095588,18.7445679,,19.72736674,,2.08820608,3797.932853442356,152.45026755,,,,,106.5017583,,,,116.51634284,,,35.5104197,521.49871398,141.85211565,,163.92920239,1.39968522,,62.87023873,,,119.088681927927,,15.46257758,330.73363756,,,,507.96759987,,106.76496766,,757.4835833,,,,16.0090036031,70.99508465,403.498791509621,577.10883091,332.465437202043,,31.84291556,44.2657554,80.03702489
2017-11-21,36.13361434,31.373005885412,,146.3697931,237.25808583,47.76241298,1329.82537846,,29.50896547,,,260.22737087,,49.80554474,175.74329116,136.64446636,66.29297479,,,35.16945871,30.392385988457,19.69521746,,413.54869176,,3.73833969,2533.512033257914,94.70838916,,,,,46.14136629,,,,226.19023586,,,28.86623625,470.77028031,169.89541123,,224.25581167,3.03078134,,64.89410847,,,192.969723401548,,58.27853301,283.95980072,67.58323044,,,585.15049087,,130.27968053,,650.80050686,,,,9.631404043469,61.0236781,318.433789785212,429.13941163,347.815884636693,,38.85853094,20.75935173,119.46562328
2017-11-22,39.86098638,21.69720707976,,129.93085053,367.0386555,41.12796504,2181.73993583,,30.58057536,,,209.78448773,,51.46545092,139.88608137,112.88542369,26.39886888,,,56.68135,16.19380052837,19.90216231,,263.80276218,,3.1642984,2807.979693471662,280.62129868,,,,,182.45771445,,,,65.32093048,,,38.69839881,1376.45130208,69.71550655,,252.15047018,3.74198938,,107.73719584,,,326.493084896018,,27.36526545,180.97027549,29.67403962,,,73.78924784,,57.39173416,,228.00957353,,,,15.501972878553,95.14756617,424.225458412696,668.37500399,260.150635507213,,40.6773865,28.70085746,116.96264579
2017-11-23,40.66144937,26.113772728558,,227.21201048,397.55125164,30.87001158,3471.62931414,,71.71614848,,,266.22871095,,64.22450449,115.76793149,122.08827252,17.87245574,,,53.11855754,35.257944084553,19.88225921,,179.30165787,,0.23598377,1727.366886916397,176.99041462,,,,,96.84623169,,,,97.90520298,,,28.28135988,471.09273779,35.52833795,,492.81965923,2.51964733,,79.52009692,,,369.758890729168,,40.70961987,202.00021423,29.76530059,,,56.05533473,,129.63711991,,117.07717394,,,,13.09112718522,118.78367212,208.5204346016,782.8925878,308.477110238545,,32.7115653,23.50215491,153.84609085
2017-11-24,35.23615133,22.30330064509,,628.22722698,195.62126078,41.11609551,4580.9470894,,21.5812413,,,258.86706612,,90.83778803,127.80020419,102.18155039,18.5429006,,,71.18564292,22.049183181183,21.71134652,,697.05275848,,0.4376153,674.543490641773,225.74944324,,,,,163.94637716,,,,290.56682303,,,31.46625256,366.98477413,19.66977804,,182.64818753,4.86102878,,93.95950214,,,265.259853590019,,135.74886852,204.30479727,16.02389433,,,209.57021803,,163.7097144,,94.39284968,,,,8.107183101836,118.03457602,232.302271078914,1040.31272946,263.291987446828,,39.13808226,31.11830749,165.02106959
2017-11-25,47.74914035,21.759969770966,,234.72394329,26.6058266,48.23118033,7420.92362451,,57.82877112,,,273.17531594,,82.48528734,96.25000659,141.1685881,63.12738265,,,22.04056899,26.252544509334,22.29594335,,603.70090305,,0.44674932,1313.382932867029,230.69487612,,,,,181.3091964,,,,82.32859503,,,16.92141382,656.91174306,55.7661755,,317.59760392,4.07028221,,59.65691036,,,224.417878993928,,209.13075297,169.33806024,85.49981386,,,67.75512339,,107.96591797,,550.24868532,,,,16.808597475802,80.97780184,430.002346445696,719.14966288,644.652687612923,,52.47147644,26.06099773,103.8093713
2017-11-26,41.90181914,18.671685753005,,141.09841886,43.68373339,65.358326,1670.63051991,,51.66367221,,,213.52619267,,91.58532998,88.71519825,132.19634203,26.76382306,,,28.29476941,31.763759316176,26.68342108,,534.52727122,,0.46963107,1545.514417402042,102.31862083,,,,,67.48548148,,,,231.88907531,,,34.13101251,282.8668261,208.07666321,,2288.78288841,2.5930723,,94.55699159,,,162.329370284241,,134.59760334,225.41474339,142.53259981,,,303.47485481,,99.70308504,,387.79573313,,,,8.447837951781,52.83525828,802.707753282027,598.90535019,478.672767664049,,33.74750041,24.69675545,124.83146844
2017-11-27,34.3239769,17.77299949583,,112.95297443,144.76460249,43.32019035,7196.71161551,,62.50698463,,,206.26215403,,71.5142002,51.31044432,109.06091024,32.5985429,,,44.14690682,18.853288700621,18.63763543,,756.65205613,,0.56383371,1065.845652450886,117.22785884,,,,,64.03713427,,,,351.63905675,,,30.79365783,466.87039322,41.05509751,,468.8756128,3.8191485,,70.45352287,,,194.934725700713,,79.82550559,367.91520419,21.50676354,,,56.0177182,,72.19522643,,319.77764254,,,,7.417312914856,118.74704825,157.49158895164,544.13322815,274.45249430985,,71.74400918,29.07057468,122.03567715
2017-11-28,33.01125516,9.051761496745,,173.91051283,119.40456661,42.79745748,1107.89766224,,66.77496129,,,156.69734063,,88.08627582,83.9384153,68.18627395,21.70687865,,,17.05276773,7.81348795001,16.73920598,,371.07810222,,0.47961485,1908.031967316801,71.13124227,,,,,138.86769114,,,,142.49212658,,,27.80318739,293.42126004,36.46859484,,195.71150569,2.41903309,,56.83339956,,,97.140959686533,,50.7855108,232.13385471,47.92347479,,,169.12119267,,34.64021988,,108.06217628,,,,6.316489688359,63.06574714,82.34948771377,103.77302095,202.464048007431,,28.63838872,25.22620977,97.56313186
2017-11-29,27.8826412,35.155104654292,,196.70711127,84.43523973,36.79027198,903.4556998,,59.75080338,,,176.79275387,,47.71603473,50.46631788,44.13163468,28.59260293,,,38.248615,16.051684694556,14.87453492,,194.29477073,,0.6436525,1829.756448660771,106.25882245,,,,,69.24196434,,,,87.12949283,,,22.37051409,221.02174553,48.54426939,,654.64423991,3.58784952,,44.73954116,,,95.449691866777,,60.02205421,314.90457994,71.7644516,,,140.55212971,,15.13978213,,118.51348053,,,,4.754074732347,83.95228918,76.260451450989,224.28634351,107.549471386422,,24.3716707,27.1958329,71.71688123
2017-11-30,31.500202,4.296311935347,,206.88989397,191.10584788,41.86892712,747.25061548,,97.35136799,,,267.15897739,,47.3506802,72.35304549,77.94674352,50.95733811,,,25.70990839,24.837669627706,18.07228588,,415.66873185,,0.89062951,2609.115876372782,75.04920005,,,,,44.90364054,1.73292223,,,336.04159735,,,28.26561686,713.40335489,42.32661561,,1641.5025755,4.00076383,,53.60640251,,,141.208625942146,,140.13547701,211.39906133,4.81656079,,,311.79267844,,61.52524201,,229.0031046,,,,4.638189067998,70.91781545,69.404959438945,520.71222629,146.871726311732,,55.4176065,30.40344074,58.33030489
2017-12-01,41.61961509,3.35396892244,,352.41702929,183.64077833,51.96123875,1242.77779002,,61.14942526,,,512.29769614,,51.83450402,140.20338842,122.98809441,49.79622065,1.98458625,,22.10477579,25.098216396112,21.43202405,,826.76149978,,0.82651626,3155.006964045469,126.47399692,,,,,231.65691246,2.80296927,,,408.88409751,,,22.86213859,337.17186323,46.84104874,,2080.67892496,5.60297792,,78.61384716,,,251.431537254009,,225.91476899,148.0372429,36.06805298,,,57.08697823,,121.72332857,,70.51415179,,,,9.920726819572,63.4354553,29.246316156034,659.95098487,231.698884911379,,55.21978544,33.50544461,69.93464833
2017-12-02,52.68701034,8.776312741301,,399.24816203,224.63128982,70.692251,2226.46743441,,101.58026622,,,272.69044626,,74.87183932,53.94966361,127.02645794,47.6854716,13.48736534,,33.26595142,28.776575942581,21.98888666,,242.55320609,,0.99761665,3556.037384349505,241.04734063,,,,,131.0703254,9.70434091,,,174.0033237,,,33.27641169,283.54277272,211.16324867,,2297.65074177,6.8716177,,56.48265857,,,213.623405720561,,192.55384247,238.02531432,96.86572392,,,77.17524432,,27.94516676,,222.02484944,,,,5.282816215405,64.5309611,28.10601276626,347.46954462,543.865060430332,,69.56855081,37.21233764,113.51209577
2017-12-03,54.9623701,9.76398379443,,404.63811957,116.72236236,54.90988414,9.9085317,,103.48983437,,,180.90728261,,64.56274177,170.07172177,75.64734419,53.22465801,39.060215,,33.13594899,40.685421734557,21.54287635,,234.43315011,,1.06498493,3235.350182630177,212.80033111,,,,,33.02702497,19.67231224,,,20.28726997,,,34.54054125,424.73124149,47.05338755,,790.63816304,7.37740324,,43.77718026,,,212.342691151335,,52.28626369,328.16628576,388.90727639,,,58.96843043,,53.52067778,,63.48173661,,,,6.195502437481,41.17225627,11.754625010514,172.12600604,548.915620220232,,103.34736003,44.25152322,38.4216891
2017-12-04,43.50845186,2.842311423323,,360.33940488,183.14248635,52.28765245,63.45866029,,130.1142188,,,174.99302934,,85.90510161,192.78310372,38.87620372,46.88717018,2.10634443,,45.42414428,40.64348099546,18.09254048,,325.42321364,,1.66406268,4377.007001539687,121.95113836,,,,,63.79607376,10.60926637,,,171.06061081,,,33.19097642,161.27054785,140.27105072,,2669.29682345,3.52626692,,110.60456041,,,252.66455930974,,158.8808112,507.7846318,39.06693032,,,63.96303608,,112.84849623,,39.65531939,,,,11.785230860307,95.28866014,77.764896966824,452.4625142,386.028561194316,,106.12811035,68.79538821,130.05449478
2017-12-05,39.2050088,4.853147417863,,337.91190286,218.46293888,39.0063861,268.32267162,,99.36287802,,,180.66140804,,56.53151546,143.20963786,76.06335962,51.77546178,57.82567951,,56.58787202,28.044773113308,19.81929455,,95.02196242,,2.91269851,1882.424629763867,350.76397502,,,,,106.17803692,12.2729443,,,456.54586155,,,33.15552423,310.40622634,106.13102539,,1698.14017996,13.23059337,,92.7253984,,,139.223186639128,,157.49469376,393.03634323,308.25084772,,,226.2428607,,193.84609317,,61.06396156,,,,8.830001930213,36.15811995,41.185038561092,315.86685084,225.758260544929,,72.78715251,24.55383179,176.48183807
2017-12-06,37.70451693,6.991658116509,,445.28591232,152.44717258,34.38269563,3493.34893483,,101.67196058,,,266.18449736,,45.43000655,112.18411587,90.49674627,34.33299435,145.4625456,,52.55854701,20.902490370895,15.80966987,,432.78938882,,6.15090586,3106.7067467514,122.50497017,,,,,122.90848327,27.48768169,,,81.62527078,,,25.18445398,135.52260959,10.60014245,,691.92967768,7.14030856,,65.78811662,,,219.859500859412,,170.37234396,290.42120183,141.07939593,,,186.53879635,,116.89501858,,92.82535853,,,,5.364697390943,40.48400781,65.981727771948,285.76523113,139.829725851235,,80.29184645,32.78162701,77.77340651
2017-12-07,26.32533767,8.867635885671,,201.69330615,88.47029971,38.20932699,1063.48220557,,95.26498073,,,265.15603962,,69.18282705,116.21225444,61.46353723,35.48103034,151.98063461,,68.13382516,25.69598751001,14.77168163,,121.84901437,,6.72657233,5265.491275995269,76.68845252,,,,,30.2301764,26.29778134,,,245.94924284,,,25.03010046,312.98167627,9.52855377,,2121.52905692,6.72555201,,69.91925552,,,160.311127794052,,70.24872997,390.84993484,33.54839133,,,154.33951158,,194.99642938,,22.00439258,,,,7.514734084075,51.27426426,59.883345496387,215.91050131,13.01050374719,,24.02496445,30.1125317,74.06093025
2017-12-08,29.15539415,5.046395188505,,135.88860602,48.57170911,29.22080415,8.55289922,,124.08804577,,,114.83157602,,69.27949437,124.62888287,53.81342835,37.26130817,49.92344427,,31.65259005,14.513219921839,20.17239987,,264.22279997,,0.3075813,3568.283804293335,102.26335003,,,,,55.77278613,24.36585636,,,25.14290442,,,17.30690882,326.95589966,19.35053971,,1574.45432359,2.43366984,,62.54589646,,,242.249734370331,,51.10462034,95.66379749,53.94653597,,,115.62250065,,74.30579177,,50.52115891,,,,8.699885860371,51.43556929,17.071317659956,79.98385564,1.833203229914,,63.23232738,25.59184654,36.29183067
2017-12-09,26.82064127,13.081356060943,,217.84340536,256.25879337,55.278612,8.25396226,,128.38589615,,,259.07746095,,103.37663551,133.16159749,88.79077068,47.71400173,74.09240835,,18.52176383,19.068375778519,27.79958665,,214.77795972,,0.36435406,4236.169727355699,108.75513552,,,,,10.43306952,50.45265921,,,9.08181553,,,19.09764957,376.99506173,8.46716723,,486.69887856,3.57527927,,48.54825877,,,364.853556846131,,18.96434388,121.40274924,135.23662469,,,249.20037129,,42.22985537,,21.50706067,,,,6.957044492533,53.92574063,5.368336598894,80.79181114,243.14842948425,,82.59244729,27.0421879,20.4468038
2017-12-10,30.9773617,13.231555224216,,344.53693008,159.8056448,61.39171215,637.35964472,,109.4452886,,,252.30400399,,83.02753219,155.39292538,94.96070914,51.91558419,158.53855821,,44.39974833,33.44878266727,27.68414214,,386.23426796,,0.85675631,2791.754845041785,241.85514899,,,,,30.03793988,20.68750863,,,119.74484025,,,27.61295146,190.55897507,24.31234438,,334.76589983,14.28168277,,68.06975625,,,202.695043445705,,51.70107043,148.66220033,265.85840982,,,161.34552121,,41.91822065,,47.04255258,,,,5.993000203352,80.09983723,74.692336799981,215.93727143,251.612569897088,,48.50467754,30.96414522,81.59660271
2017-12-11,29.03905981,10.169421109951,,117.11391787,59.32490259,65.44014434,118.57417591,,91.58837564,,,157.11893103,,109.36482331,155.15100278,130.54881302,39.73730309,92.22036336,,45.15299487,37.708428869912,25.69852428,,525.13055822,,0.58384049,2107.22365237421,205.5186432,,,,,134.6242397,18.86945784,,,90.6284653,,,20.78637054,222.39638978,29.76331157,,1322.35471461,8.72114218,,60.70461115,,,198.485667889011,,78.99403045,173.72643511,65.23366113,,,288.14062734,,136.90468006,,82.24394685,,,,7.075326640932,62.07128571,43.367844902756,354.07614232,254.965686446289,,49.86430461,33.58593419,59.80029759
